product_id,title,price,sale_price,availability,material,color,color_hex,size_text,origin,age_group,pattern,images,status,visibility
test-utf8,"Test Rug UTF8",100,90,in stock,wool,"Beige|Red","#cbb79c|#7a1f2b","170x240","Anatolia",adult,"geometric","https://example.com/1.jpg active",active,public
10002,"Anatolian Rug",329,299,in stock,100% wool,"Beige|Burgundy","#cbb79c|#7a1f2b","170x240 cm","Anatolia",adult,"Traditional, Vintage","https://example.com/a.jpg https://example.com/b.jpg",active,public
test-123,"Smoke Test Rug",123.45,,in stock,,"","","","",,"","https://example.com/i.jpg",active,public
15237,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#866c55|#513228","#866c55|#513228","6' 6'' X  9' 6''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10052,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#694e43|#671115","#694e43|#671115","6' 6'' X  9' 8''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10047,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#6c5238|#a38359","#6c5238|#a38359","6' 8'' X  9'10''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10209,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#725645|#5d1d1c","#725645|#5d1d1c","6' 6'' X  9' 1''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10076,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#715640|#a4815d","#715640|#a4815d","6' 5'' X  9' 8''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
15356,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8f7669|#c9a08e","#8f7669|#c9a08e","3'11'' X  5' 5''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10210,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#886c5a|#bd967c","#886c5a|#bd967c","6' 5'' X  9' 9''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10107,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#805d48|#66291d","#805d48|#66291d","6' 7'' X  9'11''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10200,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8b3739|#907166","#8b3739|#907166","6' 7'' X  9'10''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
14479,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#816a57|#563b2e","#816a57|#563b2e","7' 9'' X 11' 9''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10173,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#774537|#a75440","#774537|#a75440","6' 5'' X  9' 8''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10418,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#ab8262|#d8b78d","#ab8262|#d8b78d","8' 3'' X 13' 4''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10342,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7e6156|#b68977","#7e6156|#b68977","3' 9'' X  5'10''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10392,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#b48182|#636b7f","#b48182|#636b7f","2'10'' X  4' 3''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10134,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#907869|#c08b79","#907869|#c08b79","7' 1'' X 10'11''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10096,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#705547|#482220","#705547|#482220","6' 6'' X  9' 7''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10185,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#89695b|#502a2e","#89695b|#502a2e","6' 5'' X  9' 5''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10112,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#5a2d30|#8b5550","#5a2d30|#8b5550","6' 6'' X  9' 9''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10373,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8d6350|#622821","#8d6350|#622821","4' 0'' X  6' 1''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10285,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#936f5c|#c69a79","#936f5c|#c69a79","4'10'' X  7' 1''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10242,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8a654f|#8c1c24","#8a654f|#8c1c24","4'10'' X  7' 1''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10145,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#785c4e|#b5847b","#785c4e|#b5847b","6' 6'' X  9'11''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10165,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#a98260|#d2ba85","#a98260|#d2ba85","6' 6'' X  9' 9''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10390,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#b08357|#d98f6f","#b08357|#d98f6f","2' 8'' X  5' 0''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10257,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#774542|#987e69","#774542|#987e69","4'10'' X  7' 3''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10345,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#ac7568|#b9a59e","#ac7568|#b9a59e","3'10'' X  5' 9''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10226,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#966651|#d5b788","#966651|#d5b788","4' 8'' X  7' 2''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10311,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#74594a|#4b211e","#74594a|#4b211e","3'11'' X  5'10''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10024,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#886b54|#5e392f","#886b54|#5e392f","6' 4'' X  9' 9''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10305,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#9b7966|#cea589","#9b7966|#cea589","3'10'' X  6' 2''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10364,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#9d8873|#814044","#9d8873|#814044","4' 1'' X  5' 9''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10394,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#2c312f|#ad958b","#2c312f|#ad958b","2' 6'' X  4' 6''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
16533,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#6a4f38|#381915","#6a4f38|#381915","8' 3'' X 11' 7''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10184,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#825a48|#552222","#825a48|#552222","6' 4'' X  9' 8''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10265,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#855542|#8a191f","#855542|#8a191f","4'11'' X  7' 4''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10382,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#6c2826|#7c6550","#6c2826|#7c6550","3' 2'' X  6' 2''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10137,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#84634a|#b68a63","#84634a|#b68a63","6' 7'' X  9' 9''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
16523,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#90434d|#a18177","#90434d|#a18177","8' 4'' X 11' 8''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10318,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#9e7c6f|#1e1d20","#9e7c6f|#1e1d20","3' 9'' X  6' 1''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10197,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#796351|#a4846b","#796351|#a4846b","6' 8'' X  9' 7''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10267,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#936551|#c6936b","#936551|#c6936b","4' 9'' X  7' 3''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10436,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#94725f|#553022","#94725f|#553022","2' 9'' X  9'11''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10118,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7c5f49|#562818","#7c5f49|#562818","6'10'' X  9' 6''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10016,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#5b2e25|#796450","#5b2e25|#796450","6' 7'' X  9' 7''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10085,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#846850|#563329","#846850|#563329","6' 2'' X  9' 7''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10106,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8b6851|#c9906f","#8b6851|#c9906f","6' 4'' X 10' 0''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10283,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#ab8a6d|#d7c197","#ab8a6d|#d7c197","4'11'' X  7' 0''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10375,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7a514c|#7b1821","#7a514c|#7b1821","3'11'' X  5' 9''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10167,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#553d32|#1f2325","#553d32|#1f2325","6' 6'' X  9'10''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10097,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8e604b|#5f2a21","#8e604b|#5f2a21","6' 6'' X 10' 3''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10291,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#aa816a|#c9b3a4","#aa816a|#c9b3a4","3' 1'' X  5' 8''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10103,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#885a49|#c0755a","#885a49|#c0755a","6' 4'' X  9' 7''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10227,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#957660|#cd9876","#957660|#cd9876","5' 0'' X  7' 2''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
14443,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#97765e|#62372e","#97765e|#62372e","6' 5'' X 10' 0''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10438,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#60322f|#897367","#60322f|#897367","3' 2'' X  9' 9''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10281,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8d8072|#b4ac95","#8d8072|#b4ac95","6' 4'' X  6' 7''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10225,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#855f48|#5c281f","#855f48|#5c281f","4' 7'' X  6'10''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10271,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#a68d6d|#d8c398","#a68d6d|#d8c398","4'11'' X  7' 2''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10133,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#835d44|#653025","#835d44|#653025","6' 5'' X 10' 3''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10087,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#6f4f37|#9d714d","#6f4f37|#9d714d","6' 6'' X  9' 7''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
15081,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#837268|#a39588","#837268|#a39588","5' 0'' X  7' 0''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10261,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#937e70|#bca28e","#937e70|#bca28e","4'11'' X  6' 9''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10189,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7f604b|#3f322a","#7f604b|#3f322a","6' 6'' X 10' 0''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10250,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#745247|#2e2a2b","#745247|#2e2a2b","5' 0'' X  7' 4''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10029,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7c5e46|#4a221d","#7c5e46|#4a221d","6' 5'' X  9' 7''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10072,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7a6053|#a7948c","#7a6053|#a7948c","6' 6'' X  9' 6''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10056,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#745c53|#a68173","#745c53|#a68173","6' 4'' X  9' 8''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10277,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7c3738|#927665","#7c3738|#927665","4'10'' X  7' 3''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10350,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#ae6b5f|#735653","#ae6b5f|#735653","4' 0'' X  5' 8''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10224,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#876051|#ce916e","#876051|#ce916e","4'10'' X  7' 1''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
13017,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8b6249|#bc9171","#8b6249|#bc9171","4'11'' X  7' 9''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10156,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#705949|#541d21","#705949|#541d21","6' 5'' X  9' 7''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10164,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#673433|#856e60","#673433|#856e60","6' 5'' X  9' 9''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10216,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#997b6c|#cea08a","#997b6c|#cea08a","4'10'' X  7' 7''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
11601,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#936659|#732721","#936659|#732721","3'10'' X  6' 0''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10255,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#806958|#aa9c81","#806958|#aa9c81","4'10'' X  7' 2''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10090,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#907466|#b5a88e","#907466|#b5a88e","6' 5'' X  9' 8''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10302,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#9a846a|#e0d0b0","#9a846a|#e0d0b0","3'11'' X  6' 0''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10078,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#85705b|#b6a683","#85705b|#b6a683","6' 6'' X  9' 7''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10284,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#897463|#baad92","#897463|#baad92","4'10'' X  7' 0''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10220,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7d624a|#4c2c1e","#7d624a|#4c2c1e","5' 0'' X  7' 5''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10074,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#6a5245|#40201c","#6a5245|#40201c","6' 7'' X 10' 6''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10004,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7d6459|#b89282","#7d6459|#b89282","6' 5'' X  9' 6''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10042,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#624c41|#3e1718","#624c41|#3e1718","6' 6'' X  9'10''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10199,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7d6151|#5d2b2c","#7d6151|#5d2b2c","6' 7'' X  9'10''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10176,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8c6e50|#b8a585","#8c6e50|#b8a585","6' 5'' X  9' 7''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10327,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#ae8479|#6a5750","#ae8479|#6a5750","3' 9'' X  5'10''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10424,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#795b48|#b27d56","#795b48|#b27d56","8' 1'' X 11' 9''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10207,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7c5f52|#ad7d6b","#7c5f52|#ad7d6b","6' 1'' X  9' 8''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10026,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#654334|#907459","#654334|#907459","6' 5'' X 10' 2''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10013,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#5d3628|#17100f","#5d3628|#17100f","6' 7'' X  9' 7''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10035,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#875d44|#532219","#875d44|#532219","6' 5'' X  9' 7''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10127,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#644d44|#192125","#644d44|#192125","6' 6'' X  9' 3''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
16390,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#715251|#2a4a50","#715251|#2a4a50","3' 0'' X  4' 3''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10472,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#c0aa8b|#8f806e","#c0aa8b|#8f806e","2'10'' X  6' 1''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10109,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7d5e4e|#3f2424","#7d5e4e|#3f2424","6' 6'' X  9' 7''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10059,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#976e5c|#5e5341","#976e5c|#5e5341","6' 6'' X  9' 7''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10131,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#947d69|#b7a78a","#947d69|#b7a78a","6' 7'' X 10' 4''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10252,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8b6c54|#5f3126","#8b6c54|#5f3126","4' 9'' X  7' 4''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10140,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#765a4a|#601d21","#765a4a|#601d21","6' 3'' X  9' 9''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10241,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8d6951|#c89069","#8d6951|#c89069","4'10'' X  7' 5''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10381,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#6d4f40|#78131a","#6d4f40|#78131a","3' 0'' X  6' 2''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10221,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7a4e3c|#511b15","#7a4e3c|#511b15","4' 6'' X  6' 8''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10246,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8a534b|#742329","#8a534b|#742329","5' 0'' X  7' 1''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10442,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7a5548|#871818","#7a5548|#871818","3' 1'' X  6' 2''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10108,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8c6953|#c89979","#8c6953|#c89979","6' 9'' X 10' 4''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10280,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#816559|#543227","#816559|#543227","4' 9'' X  7' 3''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10091,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7c5641|#161824","#7c5641|#161824","6' 8'' X  9' 8''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10098,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#74604e|#462828","#74604e|#462828","6' 7'' X 10' 2''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10204,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7d5e47|#b8845b","#7d5e47|#b8845b","6' 4'' X  9'10''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10105,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#785946|#63271f","#785946|#63271f","6' 4'' X  9' 6''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10407,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8d664f|#4f3c2f","#8d664f|#4f3c2f","8' 5'' X 12'10''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10116,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7e634a|#4d281d","#7e634a|#4d281d","6' 7'' X  9' 8''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10014,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#75563e|#ae865f","#75563e|#ae865f","6' 7'' X  9' 8''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10117,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#6e4d40|#a99375","#6e4d40|#a99375","6' 6'' X 10' 2''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10217,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8d3f3f|#9e8877","#8d3f3f|#9e8877","5' 1'' X  7' 6''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10306,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#ab8674|#c8aca4","#ab8674|#c8aca4","4' 3'' X  5' 8''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10218,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8c6150|#c0886d","#8c6150|#c0886d","4' 8'' X  6' 8''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
16450,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#845f4e|#7d191f","#845f4e|#7d191f","6' 5'' X 10' 0''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10041,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7b614e|#ad896e","#7b614e|#ad896e","6' 7'' X 10' 0''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
10331,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#794933|#a17c59","#794933|#a17c59","4' 0'' X  6' 1''","",,"","[object Object] [object Object] [object Object] [object Object]",active,public
10269,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#95624f|#c48a67","#95624f|#c48a67","4' 9'' X  7' 1''","",,"","[object Object] [object Object] [object Object] [object Object] [object Object]",active,public
