product_id,order,isPrimary,alt,url
10241,5,false,10241.0,https://drive.google.com/uc?export=view&id=1qX1HBxOsb2WUcZtOwM1AOml6p9XO0U5Z
10242,1,true,10242.0,https://drive.google.com/uc?export=view&id=1pTT0oQTtEL85xMJBclN8S3nsLxQLAoPf
10242,2,false,10242.0,https://drive.google.com/uc?export=view&id=1kClXMlwFifqT5kdsIMoQIY-FcK9jRXZ1
10242,3,false,10242.0,https://drive.google.com/uc?export=view&id=1HSK8MeJiNOMd8p3MVCLSiR2ROXfQYckp
10242,4,false,10242.0,https://drive.google.com/uc?export=view&id=15_Ue004t8dnsAIfMKKqxwKEN5MO8yt0v
10242,5,false,10242.0,https://drive.google.com/uc?export=view&id=1UjAkLtlA5D1fmQe3MQzoBgO07tcDhW0f
10243,1,true,10243.0,https://drive.google.com/uc?export=view&id=1wUUyq3Uo_TE3nmTcIArA2kR1lUjBBV3B
10243,2,false,10243.0,https://drive.google.com/uc?export=view&id=1VJFQaOUStUP_Dcxv3-_AkkaD0f5zSHPJ
10243,3,false,10243.0,https://drive.google.com/uc?export=view&id=1NZaj3Cd9EQxrail-qx-ZC_Y74efQqMqs
10243,4,false,10243.0,https://drive.google.com/uc?export=view&id=1nZhHov_pRNbXUq8kTUIB2q_cq51uplGg
10243,5,false,10243.0,https://drive.google.com/uc?export=view&id=1Z_Wms6CKwTQppK8adVfThHgl1xIHPqG8
10245,1,true,10245.0,https://drive.google.com/uc?export=view&id=1DpDf-DVJlDVUkNPyJ3qva-mjY5rlY0cI
10245,2,false,10245.0,https://drive.google.com/uc?export=view&id=1OomWWrxEUlemWPSKQ_Bnhc9D_udPohrw
10245,3,false,10245.0,https://drive.google.com/uc?export=view&id=1FJrU-_fJZ7sqKhxdRij3DRaccGA-burK
10245,4,false,10245.0,https://drive.google.com/uc?export=view&id=1bjutf4_R0twsukrIcxPqfmsml1So-32C
10245,5,false,10245.0,https://drive.google.com/uc?export=view&id=1TzH9Lz1fHdZudKe4o1XzC04eHvmSLB5V
10245,6,false,10245.0,https://drive.google.com/uc?export=view&id=1neYPtaYc54aKZgY439oUX62eOimdI5P1
10245,7,false,10245.0,https://drive.google.com/uc?export=view&id=14ZXkJSH8FXojE8Cm1D1T_sd7tjnmJVOq
10245,8,false,10245.0,https://drive.google.com/uc?export=view&id=1kLacipOEoxLgBQ3_tnmvrBhW0-mh-Bie
10245,9,false,10245.0,https://drive.google.com/uc?export=view&id=1g33GNhmg2y8MoF4p8rgJDoniOrgZbY78
10246,1,true,10246.0,https://drive.google.com/uc?export=view&id=1DL9AhN5owSoRGwB4o2o_DgDwxVxGS_Vu
10246,2,false,10246.0,https://drive.google.com/uc?export=view&id=1AaOMaT93lfmtXN8v1EET16susAOZMmcy
10246,3,false,10246.0,https://drive.google.com/uc?export=view&id=1sqscFSe0WPINeC75-hjb1ScErWj3uQo0
10246,4,false,10246.0,https://drive.google.com/uc?export=view&id=1TDC2uJLannDNmBQ66PIrVdzOMT68EiFX
10246,5,false,10246.0,https://drive.google.com/uc?export=view&id=1_pItGUzs4ZMQjo3ZIzveObdc9SVCw8os
10247,1,true,10247.0,https://drive.google.com/uc?export=view&id=1FCVKXR2lhcAPHhL8QyYCF9ZEC1HMsdXQ
10247,2,false,10247.0,https://drive.google.com/uc?export=view&id=1iQQGpymfGe5dQBvqwZjV7UrF8nRqOGBN
10247,3,false,10247.0,https://drive.google.com/uc?export=view&id=1JUgOUEedWSJLP79S17Pw87DWvF3OuGDM
10247,4,false,10247.0,https://drive.google.com/uc?export=view&id=1feNNgUMjwg90RpxQb9a4M9WnPMvkHmFH
10247,5,false,10247.0,https://drive.google.com/uc?export=view&id=1NkQkVX_wPFtMmz5yhVd3yhpXsbRKwHZ3
10248,1,true,10248.0,https://drive.google.com/uc?export=view&id=17KfhDUFtrQe92E49z7jBPMu97ZkmSejD
10248,2,false,10248.0,https://drive.google.com/uc?export=view&id=1tEqqgisHfFmyCXZj-6JxrPj1SVn7SHN1
10248,3,false,10248.0,https://drive.google.com/uc?export=view&id=1hzhOTEQn3r3rGSAsBVbiCoK78nphPrMC
10248,4,false,10248.0,https://drive.google.com/uc?export=view&id=1ScaiuuII4L-tmUvZpb9YZCpVp7onnjW9
10248,5,false,10248.0,https://drive.google.com/uc?export=view&id=1sTBROs66e383qJikh-7D49lyAMO8EY_I
10249,1,true,10249.0,https://drive.google.com/uc?export=view&id=18iu71o4_nvu_PtuDyQCBXKhwnU05ng8i
10249,2,false,10249.0,https://drive.google.com/uc?export=view&id=1OXcX4XhfdCj9dDIoTn2F1a_XwUc5-D6r
10249,3,false,10249.0,https://drive.google.com/uc?export=view&id=1NRBGARIBPPYL-Zy37m8ihftHmbRGZTMa
10249,4,false,10249.0,https://drive.google.com/uc?export=view&id=1Q4M1p-NPY31jeAJRt0yhZShbfm8ttf8p
10249,5,false,10249.0,https://drive.google.com/uc?export=view&id=1VdsS6l0JCcP4qdQSQ9z3YB7Eue9eusW7
10250,1,true,10250.0,https://drive.google.com/uc?export=view&id=1PnRMJf3UXPbDuCbAdXsS57oz5Es7JHVq
10250,2,false,10250.0,https://drive.google.com/uc?export=view&id=1yZcPK-71JQg9Ej3FWrIcZuXQXO9PM8-V
10250,3,false,10250.0,https://drive.google.com/uc?export=view&id=1mcewfQXBAC30HLv2SQbooDtuVerCSK8h
10250,4,false,10250.0,https://drive.google.com/uc?export=view&id=1O7DHP9sSR2mzDne1Ik3FyJaYP4AQXlJM
10250,5,false,10250.0,https://drive.google.com/uc?export=view&id=18XoITemkkFoGSnG3IXF8iK-rAZxyHKgA
